Price,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,GETN3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-30,,,,6.960000038146973,,,,16.81102752685547,59.474891662597656,,3.1866700649261475,3.8594892024993896,25.479820251464844,,32.0627555847168,35.58382034301758,,,6.960000038146973,,,,17.153811064030887,61.104339599609375,,3.344036330397979,3.90961246080591,26.951988325427063,,34.75444101411938,37.88787431234641,,,6.900000095367432,,,,16.322376760469542,57.438079833984375,,3.1866700649261475,3.744500501469646,25.338266496459745,,31.66691760466222,35.58382034301758,,,6.900000095367432,,,,17.153811064030887,59.067527770996094,,3.2653531976620633,3.8801280919725047,26.517888339029586,,34.35860680905555,37.69548047326964,,,200,,,,8339200.0,8412,,3287100,123400,8247915,,18475.0,19195400
2020-11-03,,,,6.800000190734863,,,,18.016849517822266,61.104339599609375,,2.989961862564087,3.791675090789795,26.130970001220703,,32.61692428588867,36.28302001953125,,,6.849999904632568,,,,18.104369107211152,63.141151428222656,,3.3125630824758203,3.915508984252358,26.56506996881234,,34.43777220245478,36.991600437982186,,,6.800000190734863,,,,17.088171079110154,59.88225173950195,,2.989961862564087,3.6737381832939096,25.243896232854386,,32.22109008010781,35.719911981917505,,,6.849999904632568,,,,17.309399812725204,61.104339599609375,,3.265353202760558,3.877179419020253,25.84786069909337,,32.854427829349795,36.597421947529696,,,2400,,,,8978400.0,5810,,1899300,346600,7869588,,7000.0,18073800
2020-11-04,,,,6.809999942779541,,,,17.982812881469727,63.54851150512695,,3.265352964401245,3.8476953506469727,26.98973274230957,,33.329429626464844,38.573001861572266,,,7.25,,,,19.0962550143001,63.54851150512695,,3.265352964401245,3.877179437066292,27.084101900945488,,34.12110177703598,38.70908709599797,,,6.809999942779541,,,,17.922035496770842,60.69697570800781,,3.0135665824419284,3.7150162588006155,26.234774060077388,,31.82525065288439,36.6208906611901,,,7.25,,,,18.281836575512216,62.3264274597168,,3.0529083335948903,3.8034687992423413,26.291397359640555,,32.85442633612216,36.855519634995666,,,300,,,,9862800.0,4389,,2653000,154500,6709143,,15325.0,14900200
2020-11-05,,,,6.809999942779541,,,,18.580862045288086,65.99268341064453,,3.2496166229248047,3.974477529525757,28.77332305908203,,33.883602142333984,40.238861083984375,,,6.809999942779541,,,,18.889610342142376,65.99268341064453,,3.3676415115057816,3.9774260225769944,28.980935225342282,,34.754439623627476,40.238861083984375,,,6.809999942779541,,,,18.257525914918684,63.54851150512695,,3.2102748683342197,3.859489112365223,27.31059195670324,,33.32942974742763,39.276881048749075,,,6.809999942779541,,,,18.427703704218747,64.36323547363281,,3.3204312559207687,3.936148244594761,27.386087289888785,,33.32942974742763,39.370734767882425,,,100,,,,6375200.0,6701,,2422800,210600,7697165,,9400.0,17481600
2020-11-06,,,,7.159999847412109,,,,18.37908363342285,67.62213897705078,,3.3991143703460693,4.169073581695557,29.320669174194336,,34.75444030761719,39.417659759521484,,,7.159999847412109,,,,18.736455008050388,67.62213897705078,,3.3991143703460693,4.169073581695557,29.471659847469812,,34.83360941201502,40.159088028520706,,,6.809999942779541,,,,18.12868106610665,63.54851150512695,,3.2024063706193675,3.8624373539267696,28.424156638475623,,33.250261298974394,39.0516392060076,,,6.809999942779541,,,,18.415550440895252,64.77059936523438,,3.2181429955898744,3.965632073346947,28.594021145910535,,33.88360280918505,39.78368031303537,,,700,,,,5712000.0,6345,,2720100,150500,6521183,,9212.0,11714200
2020-11-09,,,,6.949999809265137,9.760000228881836,,,17.503889083862305,69.2515869140625,,3.58795428276062,4.328288555145264,27.71637725830078,,36.0211181640625,38.54014587402344,,,7.400000095367432,9.829999923706055,,,18.82640574150557,70.88103485107422,,3.6115594105273483,4.4904517263727515,30.11336818309947,,36.81279030256036,40.48287308370661,,,6.949999809265137,9.25,,,17.464990662270996,66.4000473022461,,3.414851388170796,4.177918793026633,27.697503427672853,,34.83360806882045,38.34775201749079,,,7.170000076293945,9.829999923706055,,,18.81424952106358,68.43685913085938,,3.525007775637048,4.378411809184807,30.075620521843618,,35.62528020731831,40.35617503966347,,,1600,16280100.0,,,10661600.0,9529,,3305800,541300,7195335,,16250.0,15212400
2020-11-10,,,,6.920000076293945,9.59000015258789,,,16.290771484375,67.21477508544922,,3.690242290496826,4.331236839294434,25.828983306884766,,34.8336067199707,37.08543395996094,,,7.400000095367432,9.850000381469727,,,17.620581021234383,69.2515869140625,,3.965633427807477,4.416741165642347,27.744689741666566,,37.683630083193044,38.73252942286251,,,6.829999923706055,9.5,,,16.132749905729757,66.4000473022461,,3.6902422904968257,4.216248427313581,25.555310959058794,,34.8336067199707,37.08543395996094,,,7.349999904632568,9.850000381469727,,,17.601131812064178,69.2515869140625,,3.839740422223351,4.32534013464135,27.697503360829117,,36.02111676922921,38.690294369889656,,,3600,4717400.0,,,9980800.0,7116,,5070500,290000,11966730,,25375.0,16707800
2020-11-11,,,,6.920000076293945,9.5,,,16.251874923706055,67.21477508544922,,3.7374520301818848,4.281113624572754,26.1970272064209,,34.67527389526367,37.81748580932617,,,6.920000076293945,9.6899995803833,,,16.964186061672216,68.84422302246094,,3.8240036559342405,4.360720960601919,26.98973357661145,,36.021118428069286,37.8737980363043,,,6.920000076293945,9.449999809265137,,,15.872624575430176,65.5853271484375,,3.595822404106816,4.192660810286323,25.857298224829957,,34.041936179823516,36.85550943114935,,,6.920000076293945,9.619999885559082,,,16.4366387223851,66.80741119384766,,3.7217154050624326,4.331236595445194,26.168716457954986,,35.783614897283954,37.0854447593756,,,0,1240900.0,,,10210400.0,4232,,3112800,813100,12943825,,13487.0,9087200
2020-11-12,,,,6.940000057220459,9.289999961853027,,,16.604385375976562,67.21477508544922,,3.5328755378723145,4.142537593841553,25.810110092163086,,34.67527389526367,37.916038513183594,,,6.940000057220459,9.539999961853027,,,16.954461916674962,68.84422302246094,,3.745320540338329,4.289958858524998,26.329144054326246,,35.546111366498614,38.40875714399219,,,6.800000190734863,9.210000038146973,,,15.729189387283224,65.17796325683594,,3.525007412886947,4.080620651427156,25.413757836094216,,33.88360175096348,37.60632659082944,,,6.829999923706055,9.520000457763672,,,16.409896966316058,67.21477508544922,,3.6981102896631666,4.287010365747229,26.281959476744422,,34.67527389526367,37.78464329814776,,,2400,1084500.0,,,11142800.0,5461,,2226400,170400,6415323,,11325.0,10121400
2020-11-13,,,,6.809999942779541,9.140000343322754,,,16.774559020996094,68.84422302246094,,3.6666371822357178,4.157279968261719,26.612255096435547,,37.604461669921875,38.88739776611328,,,6.809999942779541,9.3100004196167,,,17.139223347539488,68.84422302246094,,3.7295836853347555,4.186764053847833,26.612255096435547,,38.1586340430015,39.13141026310576,,,6.809999942779541,9.010000228881836,,,16.424480673985258,65.99268341064453,,3.5564808018124023,4.04523976819346,25.687431901098773,,34.27943498142505,38.164740276340716,,,6.809999942779541,9.3100004196167,,,16.694332424009666,68.02949523925781,,3.5643493022951587,4.142537784876781,25.998851938259303,,34.83360735450467,38.211665343436984,,,600,1432900.0,,,7723200.0,4028,,2918200,514000,6207815,,20300.0,9011800
2020-11-16,,,,6.820000171661377,8.850000381469727,,,16.446361541748047,68.02949523925781,,3.6823740005493164,4.216248512268066,25.961103439331055,,36.8919563293457,38.28206253051758,,,7.239999771118164,9.1899995803833,,,17.051703806079974,72.10311889648438,,3.753189007833787,4.233938907767526,26.602817325318068,,38.71280416995666,39.20180763749767,,,6.820000171661377,8.729999542236328,,,16.234855564070745,66.4000473022461,,3.6036908675614456,4.054085053876263,25.442069459283886,,35.62528088370003,37.779956692009215,,,7.0,9.140000343322754,,,16.932580645097413,69.2515869140625,,3.7217157546386384,4.1543315656524245,26.602817325318068,,37.604463155016695,39.16426614411387,,,1700,1468800.0,,,4425200.0,14159,,2035200,609600,9241250,,11487.0,7536600
2020-11-17,,,,6.849999904632568,8.850000381469727,,,16.353979110717773,68.02949523925781,,3.6430323123931885,4.228043079376221,25.621374130249023,,36.49612045288086,38.33367919921875,,,6.980000019073486,8.979999542236328,,,16.47553388942166,68.84422302246094,,3.705978813439947,4.284063051647911,26.055475923125517,,37.92113026335481,38.357139946250534,,,6.809999942779541,8.329999923706055,,,16.132750377961646,66.80741119384766,,3.635163812166973,4.151383933165424,25.385451204100757,,35.704448335950886,37.611021599781516,,,6.809999942779541,8.84000015258789,,,16.300496566102197,67.21477508544922,,3.635163812166973,4.216249386204085,25.885609611916923,,35.78361366014867,38.19759397788118,,,600,3347800.0,,,6827600.0,8159,,1426000,245000,8009831,,32775.0,6310400
2020-11-18,,,,6.849999904632568,8.449999809265137,,,16.546037673950195,68.02949523925781,,3.6745057106018066,4.172021865844727,25.895042419433594,,36.733619689941406,38.05211639404297,,,6.849999904632568,8.850000381469727,,,16.691904908000897,69.65895080566406,,3.7059789623901547,4.41674115373901,26.338579223679215,,37.28779205158572,38.71377166460243,,,6.849999904632568,8.350000381469727,,,16.169218932063025,67.21477508544922,,3.611559207025111,4.172021865844727,25.45150381080654,,33.48776216814417,37.81279747419027,,,6.849999904632568,8.850000381469727,,,16.363705486165745,68.02949523925781,,3.650900584165168,4.230990599319201,25.67799157256543,,36.49611994565839,38.26797815022283,,,0,2941600.0,,,5320400.0,7423,,1235200,229400,8087321,,16550.0,6797000
2020-11-19,,,,6.840000152587891,8.350000381469727,,,16.188663482666016,68.43685913085938,,3.6666371822357178,4.174970626831055,25.762929916381836,,36.33778762817383,37.977046966552734,,,7.349999904632568,8.510000228881836,,,16.49984525388606,68.84422302246094,,3.698110433785237,4.2280423778923275,26.12153457165569,,37.921131931692926,38.26798819153172,,,6.840000152587891,8.25,,,16.05009111816386,67.21477508544922,,3.6272958053941964,4.124847368869582,25.659123827965733,,36.33778762817383,37.7236472377299,,,7.349999904632568,8.460000038146973,,,16.49984525388606,68.02949523925781,,3.698110433785237,4.127795861969381,26.00829156611085,,36.812790919229556,37.84565531016033,,,1200,2163300.0,,,4625200.0,1605,,999000,216600,5144308,,8487.0,4583800
2020-11-23,,,,6.860000133514404,7.889999866485596,,,15.522544860839844,68.02949523925781,,3.729583740234375,4.083569526672363,25.300518035888672,,36.733619689941406,36.84143829345703,,,6.860000133514404,8.140000343322754,,,16.04523077992966,68.84422302246094,,3.886950375489165,4.275217076237067,25.87617356363997,,38.0002988344155,37.775260500912346,,,6.860000133514404,7.829999923706055,,,14.968255367025051,67.21477508544922,,3.6981104882215687,4.015755592350971,25.045719480479534,,36.49611994565839,36.84143829345703,,,6.860000133514404,8.050000190734863,,,16.03307456015459,68.02949523925781,,3.855477123476359,4.189712745959676,25.81955025902989,,38.0002988344155,37.6954875180976,,,100,659400.0,,,7105600.0,5935,,1681200,313200,6804678,,10737.0,6936400
2020-11-24,,,,6.829999923706055,8.0,,,15.520113945007324,68.43685913085938,,3.83187198638916,4.207403659820557,24.838102340698242,,37.446128845214844,36.104705810546875,,,6.849999904632568,8.0,,,15.833724564458432,68.84422302246094,,3.8318719863891606,4.207403659820557,25.262767147011562,,37.841966810752474,36.878978520859484,,,6.829999923706055,7.699999809265137,,,15.12627672768986,66.80741119384766,,3.7295837300319734,4.05408538659563,24.536119240280982,,36.891956448460284,36.02492924256689,,,6.849999904632568,7.900000095367432,,,15.529838549728582,67.62213897705078,,3.7453207311860863,4.0717760647307335,25.262767147011562,,37.287794413997915,36.878978520859484,,,500,1831800.0,,,9223200.0,6991,,2371600,585100,12881472,,10962.0,10542800
2020-11-25,,,,6.809999942779541,8.5,,,16.181371688842773,71.28839874267578,,4.170209884643555,4.228043079376221,24.94190788269043,,37.36695861816406,36.28302001953125,,,6.829999923706055,8.569999694824219,,,16.28590887363218,72.10311889648438,,4.170209884643555,4.345980011097581,25.215580230805216,,38.000300098972346,36.789819401475775,,,6.800000190734863,7.949999809265137,,,15.515252015066352,67.62213897705078,,3.8082671229488727,4.210352399026104,24.630489677752568,,37.12945886597764,36.0859325643818,,,6.820000171661377,8.09000015258789,,,15.556581122429066,68.43685913085938,,3.816135248103585,4.2221460921982406,24.724858830764042,,37.12945886597764,36.09062614573877,,,1700,3457000.0,,,6338000.0,18006,,5327700,480300,10721177,,6000.0,7049200
2020-11-26,,,,6.809999942779541,9.149999618530273,,,16.492551803588867,71.69576263427734,,4.099394798278809,4.163177490234375,25.68743133544922,,37.76279830932617,36.461341857910156,,,6.809999942779541,9.25,,,16.62383118970443,73.7325668334961,,4.288234300410527,4.201507062086698,25.857297626697004,,39.97948415667243,36.70066441862725,,,6.809999942779541,8.649999618530273,,,15.889641128219736,70.47367095947266,,4.075789672916974,4.0688279479417755,24.894726787977245,,37.60446387558649,36.13755630180901,,,6.809999942779541,8.649999618530273,,,16.178942100665807,70.47367095947266,,4.225287799699954,4.1042090263015005,24.951348283599295,,37.60446387558649,36.287718704970814,,,400,1716200.0,,,3630400.0,17257,,2856400,683600,5376577,,36937.0,3714200
2020-11-27,,,,6.800000190734863,9.270000457763672,,,16.414756774902344,69.65895080566406,,4.130868434906006,4.130744457244873,26.112092971801758,,39.50447463989258,36.13285827636719,,,6.800000190734863,9.34000015258789,,,16.76726675191292,72.51048278808594,,4.327576455615816,4.2752172485032895,26.281959254038476,,39.662812838840864,36.93528885522392,,,6.800000190734863,8.890000343322754,,,16.370996979645124,68.84422302246094,,4.115131808256852,4.101260087885129,25.536437521418353,,38.237799248229784,36.03900812849003,,,6.800000190734863,9.34000015258789,,,16.58007135089864,71.69576263427734,,4.170210189124278,4.151383347086422,25.810109873455456,,38.237799248229784,36.58803901189406,,,200,992200.0,,,2354000.0,8118,,3677900,621000,7609450,,18925.0,6573800
2020-11-30,,,,6.820000171661377,9.149999618530273,,,16.079265594482422,76.17674255371094,,4.028580188751221,4.0688276290893555,25.243892669677734,,38.000301361083984,34.523292541503906,,,6.820000171661377,9.390000343322754,,,16.713781672542325,76.17674255371094,,4.217420084419033,4.242784794947099,26.41407557500001,,40.77115580356101,36.32055058413645,,,6.820000171661377,8.979999542236328,,,15.82157006331495,69.2515869140625,,3.957765556167719,4.0688276290893555,25.243892669677734,,37.05029099581392,34.523292541503906,,,6.820000171661377,9.380000114440918,,,16.43420531724588,69.2515869140625,,4.130868449938337,4.133693074924265,26.130966312833564,,39.74198010992963,36.24077762583328,,,100,2725700.0,,,4555600.0,36103,,2825500,707600,62550409,,28537.0,21049400
2020-12-01,,,,6.809999942779541,8.869999885559082,,,15.748637199401855,83.10189819335938,,3.981369972229004,4.186764240264893,24.309635162353516,,38.79197311401367,34.53737258911133,,,6.889999866485596,9.380000114440918,,,16.329668906775,83.10189819335938,,4.115131475526879,4.263423372332832,25.715744807853824,,39.34614173171992,35.4665045875332,,,6.800000190734863,8.75,,,15.366955259561186,74.13993072509766,,3.934160096098709,4.083569514343074,24.130333740553297,,38.554469581432,34.39659740036141,,,6.800000190734863,9.319999694824219,,,16.045231163121123,76.5841064453125,,4.075789724489595,4.098311417200638,25.55531541554549,,39.10864197412884,34.65468703647934,,,2100,817600.0,,,7663200.0,57739,,1481300,648400,9794606,,7787.0,12850400
2020-12-02,,,,6.809999942779541,8.9399995803833,,,15.374249458312988,82.69454193115234,,4.05218505859375,4.2427849769592285,24.243576049804688,,38.79197311401367,34.363765716552734,,,6.820000171661377,9.0600004196167,,,15.824000859888509,83.50926208496094,,4.075789809556185,4.2929082398204805,24.517248437521186,,39.425310834244,34.959721815181126,,,6.809999942779541,8.90999984741211,,,15.245400756900107,77.3988265991211,,3.9498968039145272,4.172022541565586,23.70566999542018,,38.633638683956086,33.70211020265031,,,6.820000171661377,8.90999984741211,,,15.559012321580418,82.28717803955078,,3.9813700553249416,4.183816233933892,24.20582838313783,,39.34614173171992,34.959721815181126,,,200,494700.0,,,3963600.0,23831,,1804700,312500,8147970,,9137.0,12416400
2020-12-03,,,,7.019999980926514,9.149999618530273,,,15.34750747680664,97.7669448852539,,4.130868434906006,4.331236839294434,23.894405364990234,,39.58364486694336,34.69223403930664,,,7.650000095367432,9.279999732971191,,,15.627082927021307,99.80375671386719,,4.2646299490192,4.393153784662492,24.375691664059445,,39.58364486694336,35.189646229649256,,,6.820000171661377,8.880000114440918,,,15.320765275614495,81.87981414794922,,4.115131808256852,4.236887315375014,23.545237687249347,,38.871138051341404,34.32621347809955,,,6.820000171661377,9.100000381469727,,,15.486079858084652,82.69454193115234,,4.115131808256852,4.2427843012118585,24.234136127234922,,38.871138051341404,34.3966028737517,,,3700,639700.0,,,3844800.0,84241,,3846500,633000,10433873,,10262.0,10316200
2020-12-04,,,,7.019999980926514,9.520000457763672,,,15.267280578613281,92.47123718261719,,4.170209884643555,4.2133002281188965,24.63992691040039,,39.187808990478516,33.692726135253906,,,7.019999980926514,9.619999885559082,,,15.680567026813373,102.65528869628906,,4.24889301214441,4.390205878984274,24.753171708147107,,40.9294915711611,34.91279623020212,,,7.019999980926514,9.170000076293945,,,15.15058809807256,90.02706146240234,,4.130868133297754,4.20150653680679,23.73397935471666,,39.187808990478516,33.692726135253906,,,7.019999980926514,9.239999771118164,,,15.680567026813373,98.5816650390625,,4.217419761144068,4.36367000323609,24.035962474738458,,39.82115051299357,34.772017396873515,,,0,460000.0,,,2814000.0,34453,,1547800,315100,6852896,,30837.0,13194400
2020-12-07,,,,7.019999980926514,9.779999732971191,,,15.320764541625977,98.5816650390625,,4.138736724853516,4.2015061378479,24.3851318359375,,39.58364486694336,33.60354995727539,,,7.019999980926514,9.84000015258789,,,15.789965137976386,100.61847686767578,,4.233156479935383,4.289958954881449,24.78148414408812,,39.97948282560901,34.47167613540902,,,7.019999980926514,9.520000457763672,,,15.242969556824608,91.65650939941406,,4.107263097968804,4.163176574427237,24.007653361299678,,39.18780690827771,33.176523658429424,,,7.019999980926514,9.529999732971191,,,15.352369044010711,93.69332122802734,,4.130868224334649,4.2015061378479,24.63049347598571,,39.58364486694336,33.781866625059536,,,0,1020700.0,,,3907200.0,29617,,2284700,1398500,4752748,,19150.0,12857600
